DestinationID,Name,Latitude,Longitude,Characteristics
379,Phoenix Marketcity,12.99230853,80.21718025,"mall, shopping"
380,Gunidy National Park,12.99924,80.22982,"park, conservation, wildlife"
381,Vandalur Zoo,12.88075,80.08863,"zoo, wildlife, conservation"
382,Arignar Anna Zoological Park,12.87983,80.08119,"wildlife, conservation, park"
383,ECR Beach,12.89276,80.25302,"beach, serene, photography"
384,Golden Beach,12.91752,80.25426,"beach, serene"
385,Writer's Café,12.98608,80.2503,"cafe, cuisine"
386,Taj Wellington Mews,12.99105,80.24989,hotel
387,Krishnagiri Fort,12.25774,79.40604,"fort, architectural, historical"
388,Hidimba Devi Temple_Manali,32.24833527,77.18163672,"temple, religious, spiritual"
389,Lama Dugh Trek Start Point Manali,32.2489198,77.17473429,"adventure, trekking"
390,Lion King Rock Manali,32.24426632,77.17044847,"adventure, trekking"
391,Manali Market,32.24468918,77.18956942,"shopping, market"
392,Lamadugh Top Trek,32.23110824,77.14187832,"trekking, adventure"
393,Kanpari Tibba Hike,32.22391065,77.13023043,"hiking, adventure"
394,Kho Waterfall Manali,32.2478879,77.12297541,waterfall
395,Rahala Waterfall Manali,32.33625137,77.21854804,waterfall
396,Panduropa Flat Top Hill,32.25946221,77.21848403,"trekking, scenic"
397,Hampta Pass Snow Area,32.2671669,77.24741752,"trekking, nature, photography"
398,Hanuman Tibba Peak,32.3346684,77.05100071,"scenic, nature, photography"
399,Solang Valley Paragliding,32.31382979,77.16242533,adventure
400,Solang Skiing and Zipline Adventure Manali,32.31670003,77.15300942,adventure
401,Atal Tunnel South Point,32.3636172,77.13335351,"tunnel, architectural"
402,Atal Tunnel North point Rohtang,32.38671105,77.14353785,"tunnel, architectural"
403,Manali Snow Point,32.27574252,77.18074791,"nature, photography, scenic"
404,Jogini Waterfall,32.27545124,77.1892808,"waterfall, scenic, photography"
405,Beas Riverside Camping,32.27119632,77.17900315,"camping, adventure"
406,Manali Manikaran Gurudwara,32.02698512,77.34491091,"gurudwara, religious"
407,Manali Manikaran Hindu Temples-Bholenaath Hot Spring Bath,32.02711759,77.34570828,"temple, religious, spiritual"
408,Manali-Leh Highway Gulaba Viewpoint,32.31759903,77.18913083,"scenic, serene"
409,Gulaba Tourist Snow Point,32.33149666,77.20649145,"serene, nature, photography"
410,Stone Valley View Point,32.32993714,77.1987203,"nature, scenic, photography"
411,Film City View Point Manali,32.3399584,77.21750231,"serene, photography"
412,Vashisht Baths and Temples,32.26554,77.18777425,"temple, religious, spiritual"
413,Roericht Memorial Trust-Museum and Art Gallery,32.11663652,77.16821999,"art, musem, cultural"
414,Naggar Castle Manali,32.11138919,77.16475819,arhitectural
415,Bhrigu Lake Historic Landmark,32.29322327,77.24312364,"lake, scenic, photography"
416,Jana Manali Waterfall and Forest,32.05321529,77.17192232,"waterfall, wildlife, nature"
417,Manali Wildlife Sanctuary,32.25087225,77.16645027,"wildlife, conservation, nature"
418,Manali Model Town Road Tibetan Food Spots and Market,32.24350371,77.18852496,"food, shopping"
419,Kullu Bijli Mahdev Temple,31.92326462,77.15035321,"temple, religious, spiritual"
420,Kullu Tirthan Valley,31.6296916,77.41988135,"waterfall, scenic, nature"
421,Kullu Great Himalayan National Park,31.80396217,77.51394704,"wildlife, conservation, nature"
422,Kullu Jalori Pass-Ghat Road and Street Food,31.54045234,77.37639965,"trekking, food, adventure"
423,Kullu Raghupur Fort,31.53631395,77.35119222,"fort, architectural, historical"
424,Kullu Hamta Pass Valley Walk,32.26939386,77.34694808,"trekking, adventure"
425,Kullu Hanogi Mata Temple,31.69285166,77.12855383,"temple, religious, spiritual"
426,Kullu Maa Vaishno Devi Temple,31.98348837,77.12451078,"temple, religious, spiritual"
427,Kullu Chandrakhani Pass,32.07253067,77.24098891,"trekking, adventure, nature"
428,Kullu Dhakpo Monastery,32.02464512,77.13567378,"monastery, religious, spiritual"
429,Kullu Dechen Choekhor Buddhist Monastery,31.86814624,77.14781154,"monastery, religious, spiritual"
430,Old Mannali Village market Food,32.25360828,77.17749775,"shopping, food"
431,Old manali Bridge,32.25291229,77.17974572,"architectural, bridge"
432,Manali Deo Tibba,32.19716348,77.38248943,"adventure, trekking"
433,Manali Nature Park,32.25164219,77.18642561,"park, floral, nature"
434,Dharamshala Tibet Museum and Liberary Archives,32.22623831,76.32505838,"museum, exhibits, historical"
435,Dharamshala Tsuglagkhang Complex Dalai Lama Temple,32.23214954,76.32389252,"temple, religious, spiritual"
436,Dharamshala Skyway View,32.23467595,76.3242988,"scenic, photography"
437,Dharamshala Mcleodganj Dal Lake,32.24696762,76.31074664,"lake, scenic, nature"
438,Dharamshala Bhangsu Naag Temple and Waterfall,32.24598902,76.33660727,"temple, waterfall, scenic"
439,Dharamshala Naddi View and Sunset Point,32.25388127,76.3026431,"sunset, scenic, nature"
440,NAAM European Art Gallery,32.18816445,76.35699432,"art, exhibits"
441,Chinmaya Tapovan Temple,32.17617799,76.35919651,"temple, religious, spiritual"
442,Dharamshala Tea Garden,32.20517874,76.31165274,"tea, serene, garden"
443,Kangra Fort,32.08741346,76.25387379,"fort, historical, photography"
444,Tatpani Hot Springs,32.12920436,76.17631165,"nature, photography"
445,Himalaya Subbody Butoh Meditation Centre Dharmashala,32.23098219,76.32749901,"meditation, yoga, education"
446,Nechung Monastery Dharamshala,32.22545022,76.32923317,"shopping, market"
447,Kangra Art Museum,32.21735877,76.31800922,"shopping, market"
448,Dharamshala DipTseChokLing Monastery,32.23772545,76.32366346,"shopping, market"
449,Indru Naag Temple,32.22116575,76.33418198,"temple, religious, spiritual"
450,Manali Goshal Village,32.27449293,77.17216655,"serene, scenic, nature, pphotography"
451,Kullu Sarwari BAzaar,31.96367109,77.10921251,"shopping, market"
452,Palampur Town,32.10927061,76.53391378,"tea, nature, scenic"
453,Bhagsu Naag Town Enroute,32.2447317,76.33200872,"temple, waterfall, photography"
454,BhagsuNaag Karthani Leta Trail,32.25126919,76.36516507,"adventure, nature, hiking"
455,KanialtoSalin and Lamadugh Top and Kanpari Tibba Trails Off Gadherni,32.21357471,77.15925982,"adventure, nature"
456,Kanial Top Boulder Trail,32.2371963,77.16533828,"nature, adventure"
457,Dzongsar Khyentse Chokyi LodroMonastery and College Of Dialectics,32.00695289,76.73786073,education
458,Dharamshala Kotwali Bazaar,32.21660713,76.31820442,"shopping, market"
459,Nhagsu Naag Triund Trek,32.26637549,76.34880036,"trekking, adventure, nature"
